ImageId,Label
15107,0
15108,6
15109,2
15110,2
15111,2
15112,0
15113,0
15114,8
15115,1
15116,1
15117,4
15118,0
15119,9
15120,1
15121,2
15122,7
15123,8
15124,4
15125,1
15126,1
15127,3
15128,2
15129,6
15130,7
15131,5
15132,1
15133,3
15134,3
15135,6
15136,3
15137,6
15138,4
15139,2
15140,1
15141,9
15142,8
15143,9
15144,4
15145,6
15146,3
15147,0
15148,7
15149,1
15150,7
15151,9
15152,1
15153,6
15154,0
15155,7
15156,3
15157,7
15158,5
15159,5
15160,7
15161,3
15162,4
15163,8
15164,7
15165,6
15166,4
15167,0
15168,6
15169,4
15170,2
15171,1
15172,4
15173,3
15174,4
15175,5
15176,3
15177,7
15178,4
15179,3
15180,4
15181,5
15182,9
15183,4
15184,2
15185,8
15186,3
15187,8
15188,1
15189,1
15190,6
15191,6
15192,6
15193,7
15194,6
15195,4
15196,8
15197,8
15198,1
15199,8
15200,1
15201,8
15202,0
15203,6
15204,0
15205,3
15206,4
15207,6
15208,3
15209,4
15210,4
15211,8
15212,5
15213,6
15214,8
15215,8
15216,6
15217,1
15218,7
15219,0
15220,0
15221,5
15222,0
15223,1
15224,3
15225,7
15226,1
15227,8
15228,4
15229,8
15230,2
15231,6
15232,6
15233,6
15234,9
15235,6
15236,8
15237,0
15238,2
15239,7
15240,1
15241,6
15242,3
15243,1
15244,8
15245,4
15246,5
15247,6
15248,9
15249,8
15250,3
15251,0
15252,4
15253,9
15254,4
15255,3
15256,3
15257,4
15258,8
15259,9
15260,6
15261,2
15262,3
15263,3
15264,3
15265,1
15266,1
15267,3
15268,2
15269,6
15270,4
15271,3
15272,3
15273,9
15274,9
15275,0
15276,6
15277,1
15278,2
15279,3
15280,3
15281,0
15282,4
15283,0
15284,6
15285,5
15286,6
15287,0
15288,8
15289,7
15290,7
15291,6
15292,1
15293,5
15294,1
15295,8
15296,1
15297,4
15298,0
15299,9
15300,7
15301,0
15302,6
15303,4
15304,7
15305,2
15306,9
15307,4
15308,3
15309,1
15310,8
15311,5
15312,1
15313,4
15314,1
15315,0
15316,5
15317,6
15318,0
15319,8
15320,2
15321,1
15322,4
15323,1
15324,9
15325,0
15326,3
15327,5
15328,7
15329,4
15330,6
15331,0
15332,4
15333,8
15334,0
15335,1
15336,1
15337,1
15338,9
15339,9
15340,8
15341,5
15342,4
15343,4
15344,8
15345,4
15346,0
15347,6
15348,4
15349,1
15350,3
15351,3
15352,6
15353,7
15354,6
15355,1
15356,7
15357,5
15358,7
15359,6
15360,2
15361,7
15362,6
15363,1
15364,6
15365,0
15366,1
15367,6
15368,2
15369,4
15370,7
15371,4
15372,4
15373,6
15374,6
15375,1
15376,9
15377,3
15378,4
15379,4
15380,1
15381,3
15382,3
15383,9
15384,0
15385,2
15386,6
15387,7
15388,0
15389,2
15390,3
15391,7
15392,1
15393,3
15394,0
15395,8
15396,3
15397,1
15398,7
15399,4
15400,9
15401,2
15402,3
15403,5
15404,3
15405,1
15406,6
15407,3
15408,4
15409,0
15410,8
15411,4
15412,3
15413,8
15414,5
15415,6
15416,7
15417,6
15418,1
15419,4
15420,9
15421,6
15422,9
15423,7
15424,1
15425,5
15426,0
15427,1
15428,3
15429,2
15430,0
15431,4
15432,5
15433,3
15434,4
15435,1
15436,3
15437,4
15438,0
15439,6
15440,4
15441,6
15442,0
15443,9
15444,5
15445,9
15446,0
15447,6
15448,3
15449,4
15450,2
15451,3
15452,3
15453,3
15454,8
15455,8
15456,7
15457,5
15458,3
15459,4
15460,4
15461,6
15462,7
15463,2
15464,7
15465,7
15466,7
15467,8
15468,9
15469,5
15470,7
15471,6
15472,0
15473,2
15474,1
15475,2
15476,4
15477,4
15478,4
15479,0
15480,6
15481,0
15482,6
15483,6
15484,3
15485,0
15486,0
15487,6
15488,3
15489,2
15490,7
15491,1
15492,7
15493,3
15494,5
15495,4
15496,0
15497,1
15498,2
15499,4
15500,3
15501,1
15502,0
15503,6
15504,4
15505,0
15506,0
15507,2
15508,3
15509,4
15510,6
15511,3
15512,4
15513,0
15514,8
15515,9
15516,8
15517,7
15518,6
15519,1
15520,3
15521,2
15522,7
15523,2
15524,8
15525,3
15526,4
15527,4
15528,1
15529,4
15530,9
15531,0
15532,1
15533,2
15534,0
15535,6
15536,4
15537,6
15538,1
15539,6
15540,6
15541,5
15542,4
15543,5
15544,5
15545,3
15546,1
15547,7
15548,5
15549,4
15550,8
15551,5
15552,9
15553,3
15554,5
15555,4
15556,0
15557,7
15558,0
15559,9
15560,8
15561,0
15562,0
15563,1
15564,9
15565,6
15566,6
15567,1
15568,0
15569,3
15570,4
15571,9
15572,2
15573,6
15574,4
15575,4
15576,4
15577,1
15578,4
15579,4
15580,6
15581,8
15582,7
15583,4
15584,9
15585,6
15586,8
15587,8
15588,2
15589,9
15590,7
15591,5
15592,4
15593,1
15594,1
15595,9
15596,9
15597,0
15598,5
15599,0
15600,3
15601,4
15602,7
15603,9
15604,0
15605,9
15606,1
15607,2
15608,4
15609,1
15610,8
15611,9
15612,9
15613,1
15614,6
15615,4
15616,6
15617,4
15618,6
15619,8
15620,1
15621,4
15622,2
15623,6
15624,2
15625,4
15626,4
15627,2
15628,8
15629,4
15630,7
15631,6
15632,6
15633,7
15634,4
15635,2
15636,6
15637,8
15638,1
15639,5
15640,6
15641,6
15642,6
15643,0
15644,8
15645,6
15646,8
15647,3
15648,2
15649,8
15650,8
15651,0
15652,6
15653,8
15654,0
15655,1
15656,3
15657,9
15658,0
15659,3
15660,0
15661,9
15662,8
15663,4
15664,6
15665,1
15666,4
15667,4
15668,5
15669,4
15670,8
15671,6
15672,6
15673,3
15674,3
15675,6
15676,9
15677,0
15678,0
15679,4
15680,1
15681,4
15682,3
15683,1
15684,1
15685,8
15686,3
15687,4
15688,0
15689,3
15690,3
15691,1
15692,3
15693,8
15694,8
15695,9
15696,5
15697,9
15698,7
15699,4
15700,4
15701,1
15702,6
15703,0
15704,4
15705,9
15706,2
15707,6
15708,8
15709,0
15710,3
15711,6
15712,4
15713,6
15714,0
15715,8
15716,0
15717,5
15718,6
15719,4
15720,8
15721,2
15722,1
15723,1
15724,0
15725,4
15726,1
15727,6
15728,4
15729,8
15730,0
15731,5
15732,1
15733,4
15734,6
15735,1
15736,5
15737,0
15738,1
15739,8
15740,6
15741,4
15742,0
15743,8
15744,0
15745,9
15746,8
15747,8
15748,0
15749,3
15750,6
15751,9
15752,1
15753,3
15754,9
15755,0
15756,0
15757,5
15758,3
15759,8
15760,4
15761,5
15762,4
15763,4
15764,6
15765,1
15766,8
15767,1
15768,8
15769,7
15770,1
15771,4
15772,3
15773,2
15774,0
15775,6
15776,6
15777,6
15778,6
15779,5
15780,6
15781,3
15782,8
15783,6
15784,8
15785,4
15786,1
15787,0
15788,0
15789,3
15790,7
15791,2
15792,7
15793,0
15794,5
15795,9
15796,7
15797,6
15798,9
15799,6
15800,1
15801,3
15802,3
15803,9
15804,5
15805,3
15806,0
15807,5
15808,9
15809,1
15810,6
15811,0
15812,0
15813,0
15814,4
15815,4
15816,1
15817,7
15818,8
15819,3
15820,1
15821,4
15822,9
15823,4
15824,2
15825,1
15826,5
15827,6
15828,4
15829,0
15830,3
15831,5
15832,5
15833,7
15834,0
15835,1
15836,6
15837,8
15838,3
15839,8
15840,0
15841,4
15842,3
15843,8
15844,7
15845,0
15846,0
15847,0
15848,8
15849,7
15850,2
15851,7
15852,3
15853,3
15854,6
15855,4
15856,6
15857,3
15858,8
15859,4
15860,7
15861,0
15862,1
15863,5
15864,9
15865,5
15866,4
15867,6
15868,0
15869,6
15870,3
15871,8
15872,1
15873,4
15874,2
15875,4
15876,4
15877,6
15878,4
15879,7
15880,4
15881,2
15882,4
15883,8
15884,7
15885,4
15886,4
15887,1
15888,8
15889,0
15890,6
15891,2
15892,8
15893,4
15894,1
15895,6
15896,3
15897,3
15898,8
15899,6
15900,1
15901,2
15902,5
15903,3
15904,3
15905,8
15906,5
15907,7
15908,9
15909,9
15910,8
15911,0
15912,0
15913,5
15914,4
15915,6
15916,4
15917,7
15918,5
15919,9
15920,3
15921,2
15922,8
15923,3
15924,1
15925,4
15926,8
15927,0
15928,4
15929,9
15930,6
15931,1
15932,6
15933,6
15934,6
15935,9
15936,6
15937,6
15938,4
15939,0
15940,5
15941,6
15942,0
15943,2
15944,1
15945,6
15946,2
15947,1
15948,0
15949,9
15950,3
15951,8
15952,3
15953,0
15954,0
15955,6
15956,6
15957,6
15958,2
15959,7
15960,4
15961,3
15962,4
15963,8
15964,8
15965,3
15966,3
15967,8
15968,6
15969,6
15970,2
15971,4
15972,4
15973,3
15974,3
15975,3
15976,9
15977,4
15978,8
15979,6
15980,0
15981,4
15982,8
15983,6
15984,0
15985,1
15986,2
15987,9
15988,6
15989,3
15990,7
15991,6
15992,8
15993,1
15994,5
15995,7
15996,3
15997,5
15998,6
15999,3
16000,3
16001,7
16002,0
16003,1
16004,6
16005,6
16006,1
16007,6
16008,4
16009,5
16010,6
16011,3
16012,4
16013,4
16014,8
16015,3
16016,4
16017,4
16018,7
16019,4
16020,5
16021,1
16022,4
16023,1
16024,6
16025,0
16026,4
16027,5
16028,4
16029,2
16030,9
16031,4
16032,2
16033,5
16034,3
16035,4
16036,2
16037,9
16038,3
16039,8
16040,3
16041,8
16042,4
16043,4
16044,1
16045,1
16046,7
16047,8
16048,8
16049,1
16050,6
16051,1
16052,0
16053,0
16054,2
16055,7
16056,1
16057,1
16058,3
16059,0
16060,2
16061,4
16062,2
16063,6
16064,4
16065,8
16066,0
16067,9
16068,7
16069,5
16070,5
16071,5
16072,3
16073,6
16074,5
16075,0
16076,4
16077,0
16078,3
16079,6
16080,9
16081,8
16082,1
16083,1
16084,1
16085,7
16086,8
16087,6
16088,9
16089,4
16090,4
16091,9
16092,7
16093,6
16094,8
16095,6
16096,4
16097,8
16098,4
16099,8
16100,1
16101,6
16102,0
16103,9
16104,0
16105,0
16106,5
16107,7
16108,3
16109,3
16110,6
16111,0
16112,0
16113,2
16114,5
16115,6
16116,0
16117,3
16118,6
16119,1
16120,9
16121,1
16122,1
16123,5
16124,1
16125,1
16126,3
16127,3
16128,8
16129,3
16130,3
16131,3
16132,2
16133,4
16134,4
16135,8
16136,2
16137,7
16138,1
16139,5
16140,7
16141,6
16142,4
16143,5
16144,3
16145,0
16146,3
16147,7
16148,8
16149,6
16150,8
16151,5
16152,4
16153,4
16154,6
16155,1
16156,4
16157,4
16158,0
16159,6
16160,1
16161,9
16162,6
16163,4
16164,4
16165,6
16166,4
16167,8
16168,1
16169,9
16170,6
16171,9
16172,6
16173,9
16174,8
16175,4
16176,2
16177,4
16178,0
16179,8
16180,1
16181,0
16182,5
16183,6
16184,4
16185,6
16186,9
16187,1
16188,4
16189,1
16190,7
16191,3
16192,7
16193,8
16194,8
16195,0
16196,5
16197,8
16198,7
16199,4
16200,4
16201,9
16202,3
16203,3
16204,2
16205,6
16206,1
16207,0
16208,3
16209,7
16210,4
16211,1
16212,1
16213,3
16214,8
16215,5
16216,7
16217,2
16218,4
16219,0
16220,6
16221,8
16222,1
16223,6
16224,8
16225,4
16226,4
16227,6
16228,3
16229,8
16230,5
16231,1
16232,8
16233,1
16234,4
16235,4
16236,4
16237,3
16238,6
16239,8
16240,2
16241,3
16242,7
16243,4
16244,3
16245,3
16246,6
16247,7
16248,0
16249,7
16250,9
16251,9
16252,1
16253,0
16254,5
16255,9
16256,1
16257,4
16258,9
16259,4
16260,2
16261,2
16262,4
16263,4
16264,4
16265,0
16266,4
16267,4
16268,6
16269,7
16270,3
16271,6
16272,9
16273,4
16274,5
16275,9
16276,4
16277,0
16278,7
16279,5
16280,0
16281,8
16282,6
16283,0
16284,1
16285,6
16286,8
16287,4
16288,5
16289,6
16290,2
16291,8
16292,6
16293,3
16294,6
16295,4
16296,7
16297,5
16298,4
16299,7
16300,4
16301,1
16302,0
16303,6
16304,1
16305,2
16306,6
16307,8
16308,1
16309,3
16310,2
16311,6
16312,3
16313,7
16314,2
16315,8
16316,2
16317,4
16318,7
16319,0
16320,3
16321,0
16322,4
16323,6
16324,6
16325,6
16326,9
16327,5
16328,7
16329,3
16330,5
16331,0
16332,0
16333,3
16334,8
16335,6
16336,6
16337,1
16338,0
16339,1
16340,6
16341,8
16342,2
16343,0
16344,4
16345,3
16346,8
16347,9
16348,9
16349,3
16350,3
16351,3
16352,4
16353,1
16354,1
16355,6
16356,6
16357,5
16358,6
16359,3
16360,0
16361,5
16362,3
16363,0
16364,0
16365,6
16366,2
16367,5
16368,1
16369,1
16370,1
16371,2
16372,6
16373,4
16374,2
16375,1
16376,9
16377,7
16378,2
16379,4
16380,8
16381,3
16382,6
16383,4
16384,8
16385,5
16386,0
16387,6
16388,0
16389,3
16390,0
16391,0
16392,3
16393,2
16394,9
16395,9
16396,7
16397,8
16398,6
16399,1
16400,8
16401,1
16402,9
16403,4
16404,0
16405,4
16406,6
16407,2
16408,4
16409,7
16410,8
16411,4
16412,4
16413,3
16414,8
16415,5
16416,6
16417,6
16418,7
16419,3
16420,4
16421,4
16422,6
16423,0
16424,4
16425,0
16426,3
16427,0
16428,0
16429,4
16430,8
16431,1
16432,9
16433,6
16434,0
16435,7
16436,9
16437,0
16438,6
16439,6
16440,1
16441,1
16442,1
16443,9
16444,4
16445,2
16446,6
16447,6
16448,4
16449,5
16450,4
16451,6
16452,6
16453,7
16454,7
16455,0
16456,0
16457,4
16458,6
16459,1
16460,6
16461,4
16462,3
16463,5
16464,6
16465,5
16466,6
16467,4
16468,3
16469,3
16470,1
16471,7
16472,5
16473,2
16474,8
16475,0
16476,1
16477,6
16478,5
16479,9
16480,6
16481,0
16482,0
16483,6
16484,2
16485,1
16486,7
16487,1
16488,4
16489,0
16490,5
16491,1
16492,1
16493,0
16494,3
16495,7
16496,9
16497,0
16498,2
16499,4
16500,0
16501,1
16502,7
16503,8
16504,6
16505,3
16506,0
16507,8
16508,7
16509,8
16510,5
16511,6
16512,6
16513,8
16514,7
16515,0
16516,5
16517,4
16518,3
16519,3
16520,0
16521,1
16522,4
16523,4
16524,6
16525,3
16526,5
16527,0
16528,8
16529,3
16530,8
16531,4
16532,1
16533,2
16534,1
16535,6
16536,9
16537,3
16538,8
16539,1
16540,1
16541,6
16542,6
16543,4
16544,1
16545,6
16546,0
16547,4
16548,7
16549,1
16550,3
16551,7
16552,7
16553,4
16554,6
16555,3
16556,0
16557,2
16558,4
16559,3
16560,3
16561,6
16562,3
16563,1
16564,4
16565,8
16566,1
16567,4
16568,6
16569,4
16570,0
16571,0
16572,6
16573,5
16574,8
16575,5
16576,2
16577,8
16578,6
16579,5
16580,6
16581,3
16582,8
16583,6
16584,4
16585,1
16586,9
16587,0
16588,8
16589,9
16590,6
16591,9
16592,0
16593,2
16594,1
16595,9
16596,3
16597,9
16598,5
16599,1
16600,8
16601,8
16602,6
16603,4
16604,6
16605,6
16606,6
16607,4
16608,3
16609,4
16610,7
16611,4
16612,1
16613,4
16614,2
16615,8
16616,9
16617,3
16618,6
16619,6
16620,9
16621,7
16622,6
16623,3
16624,4
16625,2
16626,8
16627,2
16628,2
16629,0
16630,9
16631,0
16632,7
16633,2
16634,5
16635,6
16636,8
16637,5
16638,3
16639,6
16640,8
16641,6
16642,8
16643,4
16644,6
16645,6
16646,0
16647,0
16648,4
16649,2
16650,1
16651,9
16652,1
16653,1
16654,1
16655,4
16656,8
16657,0
16658,4
16659,7
16660,3
16661,0
16662,8
16663,9
16664,5
16665,9
16666,6
16667,4
16668,5
16669,1
16670,2
16671,3
16672,7
16673,6
16674,0
16675,0
16676,7
16677,2
16678,8
16679,8
16680,6
16681,5
16682,4
16683,4
16684,8
16685,5
16686,0
16687,4
16688,7
16689,1
16690,6
16691,0
16692,1
16693,3
16694,8
16695,2
16696,7
16697,6
16698,1
16699,6
16700,6
16701,9
16702,3
16703,2
16704,1
16705,3
16706,5
16707,6
16708,4
16709,6
16710,2
16711,8
16712,4
16713,6
16714,8
16715,0
16716,6
16717,0
16718,3
16719,5
16720,4
16721,9
16722,8
16723,4
16724,0
16725,8
16726,0
16727,4
16728,3
16729,6
16730,9
16731,6
16732,3
16733,1
16734,7
16735,9
16736,8
16737,4
16738,8
16739,3
16740,2
16741,0
16742,4
16743,6
16744,1
16745,8
16746,1
16747,7
16748,6
16749,8
16750,0
16751,6
16752,6
16753,6
16754,8
16755,6
16756,7
16757,5
16758,5
16759,6
16760,6
16761,5
16762,9
16763,8
16764,6
16765,9
16766,8
16767,4
16768,8
16769,3
16770,4
16771,0
16772,1
16773,5
16774,6
16775,4
16776,4
16777,6
16778,1
16779,3
16780,3
16781,1
16782,0
16783,7
16784,1
16785,3
16786,9
16787,9
16788,4
16789,9
16790,2
16791,4
16792,3
16793,1
16794,1
16795,0
16796,6
16797,8
16798,6
16799,1
16800,5
16801,1
16802,1
16803,0
16804,4
16805,0
16806,6
16807,3
16808,6
16809,6
16810,3
16811,8
16812,5
16813,9
16814,4
16815,4
16816,9
16817,0
16818,1
16819,1
16820,1
16821,1
16822,8
16823,1
16824,8
16825,1
16826,8
16827,5
16828,1
16829,8
16830,6
16831,1
16832,9
16833,0
16834,6
16835,0
16836,8
16837,1
16838,4
16839,9
16840,3
16841,9
16842,6
16843,3
16844,7
16845,8
16846,1
16847,3
16848,9
16849,2
16850,0
16851,0
16852,9
16853,6
16854,4
16855,2
16856,9
16857,2
16858,4
16859,0
16860,5
16861,2
16862,6
16863,7
16864,8
16865,9
16866,1
16867,0
16868,6
16869,4
16870,6
16871,4
16872,8
16873,0
16874,0
16875,0
16876,0
16877,8
16878,6
16879,0
16880,8
16881,7
16882,3
16883,0
16884,7
16885,4
16886,4
16887,9
16888,5
16889,8
16890,8
16891,4
16892,1
16893,3
16894,2
16895,3
16896,6
16897,0
16898,2
16899,5
16900,8
16901,9
16902,0
16903,6
16904,8
16905,0
16906,7
16907,9
16908,1
16909,8
16910,5
16911,2
16912,2
16913,4
16914,0
16915,7
16916,1
16917,0
16918,0
16919,1
16920,6
16921,0
16922,6
16923,4
16924,9
16925,4
16926,6
16927,6
16928,3
16929,2
16930,8
16931,4
16932,0
16933,4
16934,0
16935,8
16936,1
16937,3
16938,3
16939,7
16940,7
16941,9
16942,2
16943,1
16944,5
16945,7
16946,1
16947,4
16948,6
16949,2
16950,3
16951,0
16952,5
16953,3
16954,1
16955,0
16956,1
16957,2
16958,3
16959,6
16960,6
16961,8
16962,6
16963,1
16964,0
16965,8
16966,5
16967,7
16968,0
16969,8
16970,4
16971,8
16972,6
16973,2
16974,0
16975,5
16976,0
16977,1
16978,9
16979,5
16980,1
16981,7
16982,8
16983,1
16984,0
16985,6
16986,0
16987,3
16988,8
16989,2
16990,1
16991,0
16992,3
16993,5
16994,6
16995,4
16996,6
16997,3
16998,2
16999,1
17000,0
17001,8
17002,4
17003,0
17004,2
17005,4
17006,5
17007,6
17008,5
17009,0
17010,3
17011,0
17012,2
17013,1
17014,7
17015,7
17016,3
17017,2
17018,0
17019,4
17020,6
17021,1
17022,1
17023,6
17024,0
17025,4
17026,4
17027,5
17028,2
17029,2
17030,4
17031,0
17032,5
17033,7
17034,6
17035,8
17036,6
17037,8
17038,4
17039,3
17040,8
17041,0
17042,4
17043,2
17044,6
17045,3
17046,9
17047,3
17048,7
17049,6
17050,0
17051,9
17052,5
17053,5
17054,7
17055,2
17056,7
17057,1
17058,4
17059,4
17060,3
17061,7
17062,1
17063,6
17064,1
17065,2
17066,4
17067,7
17068,6
17069,6
17070,1
17071,8
17072,4
17073,8
17074,1
17075,8
17076,3
17077,1
17078,4
17079,1
17080,1
17081,8
17082,6
17083,2
17084,8
17085,2
17086,8
17087,8
17088,7
17089,6
17090,8
17091,6
17092,6
17093,6
17094,7
17095,6
17096,0
17097,1
17098,6
17099,7
17100,0
17101,2
17102,9
17103,3
17104,4
17105,7
17106,2
17107,8
17108,8
17109,4
17110,4
17111,6
17112,8
17113,4
17114,9
17115,3
17116,1
17117,0
17118,0
17119,0
17120,0
17121,7
17122,2
17123,1
17124,3
17125,5
17126,6
17127,0
17128,2
17129,4
17130,9
17131,5
17132,8
17133,1
17134,4
17135,0
17136,9
17137,7
17138,0
17139,4
17140,0
17141,1
17142,2
17143,4
17144,3
17145,6
17146,8
17147,2
17148,8
17149,8
17150,8
17151,8
17152,2
17153,6
17154,3
17155,2
17156,7
17157,7
17158,9
17159,0
17160,6
17161,3
17162,4
17163,4
17164,3
17165,6
17166,3
17167,9
17168,2
17169,5
17170,2
17171,1
17172,1
17173,9
17174,8
17175,8
17176,5
17177,1
17178,3
17179,1
17180,6
17181,9
17182,7
17183,4
17184,6
17185,6
17186,7
17187,2
17188,6
17189,0
17190,7
17191,6
17192,5
17193,5
17194,3
17195,8
17196,8
17197,5
17198,3
17199,3
17200,6
17201,1
17202,5
17203,4
17204,7
17205,1
17206,0
17207,6
17208,1
17209,6
17210,1
17211,7
17212,5
17213,4
17214,1
17215,4
17216,8
17217,1
17218,6
17219,6
17220,6
17221,8
17222,1
17223,4
17224,4
17225,5
17226,1
17227,3
17228,0
17229,0
17230,2
17231,1
17232,1
17233,6
17234,1
17235,2
17236,9
17237,5
17238,4
17239,7
17240,4
17241,4
17242,8
17243,5
17244,1
17245,1
17246,4
17247,8
17248,6
17249,5
17250,0
17251,6
17252,7
17253,2
17254,6
17255,0
17256,9
17257,3
17258,3
17259,6
17260,4
17261,8
17262,4
17263,3
17264,7
17265,4
17266,5
17267,5
17268,4
17269,0
17270,3
17271,7
17272,1
17273,1
17274,1
17275,8
17276,4
17277,3
17278,9
17279,0
17280,8
17281,4
17282,6
17283,9
17284,2
17285,2
17286,2
17287,1
17288,5
17289,1
17290,9
17291,4
17292,7
17293,4
17294,8
17295,3
17296,2
17297,6
17298,1
17299,4
17300,6
17301,8
17302,7
17303,4
17304,5
17305,1
17306,9
17307,3
17308,8
17309,5
17310,4
17311,6
17312,6
17313,5
17314,8
17315,3
17316,4
17317,2
17318,6
17319,8
17320,0
17321,1
17322,8
17323,0
17324,7
17325,1
17326,4
17327,8
17328,7
17329,1
17330,0
17331,4
17332,3
17333,6
17334,7
17335,6
17336,5
17337,6
17338,7
17339,7
17340,8
17341,5
17342,4
17343,4
17344,0
17345,6
17346,1
17347,6
17348,1
17349,1
17350,0
17351,4
17352,0
17353,1
17354,2
17355,1
17356,3
17357,1
17358,7
17359,9
17360,3
17361,7
17362,2
17363,2
17364,4
17365,3
17366,7
17367,7
17368,4
17369,6
17370,0
17371,5
17372,8
17373,2
17374,8
17375,7
17376,6
17377,7
17378,1
17379,7
17380,6
17381,3
17382,4
17383,8
17384,4
17385,2
17386,4
17387,5
17388,7
17389,4
17390,0
17391,1
17392,4
17393,3
17394,4
17395,7
17396,1
17397,0
17398,0
17399,0
17400,3
17401,6
17402,2
17403,3
17404,0
17405,0
17406,4
17407,7
17408,3
17409,3
17410,4
17411,8
17412,2
17413,1
17414,8
17415,5
17416,1
17417,6
17418,1
17419,3
17420,6
17421,7
17422,5
17423,2
17424,2
17425,4
17426,7
17427,2
17428,9
17429,2
17430,6
17431,1
17432,8
17433,5
17434,2
17435,1
17436,3
17437,0
17438,8
17439,6
17440,2
17441,2
17442,1
17443,2
17444,6
17445,0
17446,4
17447,1
17448,7
17449,6
17450,0
17451,6
17452,7
17453,9
17454,0
17455,6
17456,0
17457,6
17458,6
17459,1
17460,6
17461,4
17462,7
17463,6
17464,7
17465,3
17466,6
17467,1
17468,4
17469,9
17470,4
17471,6
17472,2
17473,4
17474,8
17475,7
17476,4
17477,3
17478,3
17479,8
17480,8
17481,4
17482,6
17483,9
17484,0
17485,0
17486,4
17487,9
17488,7
17489,8
17490,7
17491,4
17492,5
17493,4
17494,4
17495,7
17496,9
17497,1
17498,3
17499,9
17500,4
17501,2
17502,4
17503,1
17504,3
17505,0
17506,1
17507,4
17508,6
17509,6
17510,9
17511,0
17512,4
17513,8
17514,0
17515,5
17516,4
17517,2
17518,3
17519,8
17520,4
17521,0
17522,4
17523,0
17524,3
17525,4
17526,4
17527,0
17528,7
17529,0
17530,2
17531,4
17532,6
17533,1
17534,6
17535,0
17536,7
17537,9
17538,2
17539,4
17540,4
17541,8
17542,5
17543,0
17544,0
17545,7
17546,4
17547,4
17548,4
17549,9
17550,3
17551,1
17552,8
17553,4
17554,4
17555,7
17556,2
17557,0
17558,6
17559,2
17560,1
17561,1
17562,7
17563,5
17564,1
17565,6
17566,7
17567,1
17568,9
17569,0
17570,3
17571,3
17572,8
17573,6
17574,0
17575,5
17576,1
17577,8
17578,9
17579,4
17580,0
17581,0
17582,8
17583,7
17584,8
17585,0
17586,1
17587,4
17588,9
17589,2
17590,0
17591,4
17592,3
17593,1
17594,4
17595,1
17596,2
17597,0
17598,5
17599,6
17600,9
17601,4
17602,4
17603,5
17604,5
17605,2
17606,8
17607,9
17608,8
17609,5
17610,3
17611,4
17612,1
17613,4
17614,7
17615,5
17616,4
17617,5
17618,4
17619,8
17620,1
17621,8
17622,1
17623,3
17624,4
17625,5
17626,6
17627,8
17628,1
17629,6
17630,6
17631,2
17632,4
17633,1
17634,9
17635,4
17636,0
17637,0
17638,0
17639,4
17640,1
17641,0
17642,7
17643,9
17644,6
17645,8
17646,7
17647,4
17648,4
17649,9
17650,5
17651,6
17652,3
17653,1
17654,3
17655,9
17656,5
17657,1
17658,7
17659,7
17660,7
17661,1
17662,1
17663,2
17664,3
17665,7
17666,0
17667,0
17668,2
17669,1
17670,7
17671,6
17672,8
17673,3
17674,8
17675,1
17676,9
17677,6
17678,4
17679,4
17680,7
17681,3
17682,6
17683,5
17684,6
17685,5
17686,8
17687,6
17688,8
17689,4
17690,3
17691,6
17692,3
17693,4
17694,0
17695,0
17696,4
17697,0
17698,4
17699,7
17700,4
17701,8
17702,4
17703,8
17704,5
17705,3
17706,3
17707,1
17708,0
17709,6
17710,1
17711,1
17712,5
17713,1
17714,9
17715,5
17716,3
17717,1
17718,4
17719,1
17720,1
17721,4
17722,9
17723,8
17724,5
17725,1
17726,6
17727,4
17728,5
17729,3
17730,8
17731,3
17732,6
17733,8
17734,0
17735,6
17736,6
17737,0
17738,6
17739,0
17740,0
17741,3
17742,2
17743,2
17744,6
17745,5
17746,8
17747,1
17748,7
17749,1
17750,3
17751,2
17752,4
17753,4
17754,3
17755,4
17756,8
17757,8
17758,1
17759,6
17760,4
17761,1
17762,5
17763,4
17764,4
17765,6
17766,4
17767,2
17768,4
17769,4
17770,4
17771,0
17772,2
17773,7
17774,8
17775,6
17776,1
17777,4
17778,1
17779,2
17780,8
17781,1
17782,1
17783,0
17784,6
17785,8
17786,4
17787,0
17788,7
17789,6
17790,1
17791,9
17792,2
17793,7
17794,1
17795,2
17796,2
17797,1
17798,3
17799,8
17800,4
17801,1
17802,7
17803,4
17804,4
17805,8
17806,2
17807,4
17808,5
17809,5
17810,3
17811,4
17812,1
17813,4
17814,4
17815,0
17816,1
17817,6
17818,9
17819,7
17820,7
17821,7
17822,4
17823,1
17824,4
17825,3
17826,3
17827,0
17828,4
17829,6
17830,0
17831,2
17832,9
17833,1
17834,0
17835,4
17836,6
17837,4
17838,7
17839,6
17840,4
17841,3
17842,8
17843,8
17844,1
17845,6
17846,8
17847,5
17848,0
17849,1
17850,8
17851,7
17852,4
17853,2
17854,7
17855,6
17856,2
17857,6
17858,5
17859,0
17860,3
17861,1
17862,8
17863,9
17864,4
17865,8
17866,0
17867,6
17868,3
17869,3
17870,4
17871,2
17872,0
17873,8
17874,4
17875,6
17876,7
17877,7
17878,2
17879,3
17880,8
17881,4
17882,4
17883,0
17884,6
17885,0
17886,2
17887,1
17888,1
17889,4
17890,1
17891,4
17892,8
17893,3
17894,2
17895,1
17896,4
17897,6
17898,0
17899,8
17900,3
17901,3
17902,8
17903,4
17904,8
